103101 - 0 for period 145 to 155
103101, 145, Brought Forward Balance,,,250060
103101,145, Payment - GL,118,10/01/2012,,83000,petrolie Maled,
103101,145, Payment - GL,97,30/01/2012,10000000,,Paid salaries Maled october-december 2011,
103101,145, Payment - GL,119,31/01/2012,,66000,petrolie Maled,
103101, 145, Period Total,,,9851000
103101,146, Payment - GL,120,01/02/2012,,36000,busfares buliga mujaga laboratory,
103101,146, Payment - GL,121,02/02/2012,,14000,Oil,
103101,146, Payment - GL,122,08/02/2012,,1200000,US$800 transportation of freezer etc from Dar,
103101,146, Payment - GL,123,09/02/2012,,2500000,advance jan-jun res dept esto,
103101,146, Payment - GL,196,11/02/2012,,2445200,stationery invoices,
103101,146, Payment - GL,124,14/02/2012,,460175,labour charge on IT netw syst 25% of 1840700,
103101,146, Payment - GL,125,16/02/2012,,200654,leave compensation for driver stephano gilba,
103101,146, Payment - GL,126,17/02/2012,,80000,petrol,
103101,146, Payment - GL,127,24/02/2012,,535260,specimen carriers $356.84,
103101, 146, Period Total,,,,7471289
103101,147, Payment - GL,128,02/03/2012,,2500000,advance jan-jun res dept esto,
103101,147, Receipt,29,03/03/2012,5000000,,reverse booking,
103101,147, Payment - GL,129,07/03/2012,,420000,data clarc allowances 7x60.000,
103101,147, Payment - GL,130,08/03/2012,,80000,petrol,
103101,147, Payment - GL,131,09/03/2012,,188000,training helping mothers survive project HBB,
103101,147, Payment - GL,132,12/03/2012,,25000,airport shuttle Raymond,
103101,147, Payment - GL,133,12/03/2012,,462000,visa fee res staff usa esto and caroline,
103101,147, Payment - GL,134,12/03/2012,,80000,Raymond Lugina accommodation and transportation,
103101,147, Payment - GL,135,12/03/2012,,300000,transportation Esto (total 801000),
103101,147, Payment - GL,136,13/03/2012,,172000,training for helping mothers survive bleeding project HBB,
103101,147, Payment - GL,137,14/03/2012,,48000,training for helping mothers survive bleeding project HBB,
103101,147, Payment - GL,138,14/03/2012,,340000,victoria brayda travel DAR HBB,
103101,147, Payment - GL,139,16/03/2012,,302000,farja kingone accommodation and travelmtata,
103101,147, Payment - GL,140,28/03/2012,,390000,LCD computer monitor Maled,
103101,147, Payment - GL,141,30/03/2012,,81500,petrol and oil,
103101, 147, Period Total,,,,388500
103101,148, Payment - GL,112,05/04/2012,10000000,,cash,
103101,148, Payment - GL,142,10/04/2012,,1122000,Flying medical services Kia-Haydom,
103101,148, Payment - GL,143,12/04/2012,,112500,tax payment,
103101,148, Payment - GL,144,13/04/2012,,15000,jimbo guesthouse raymond lugina,
103101,148, Payment - GL,145,13/04/2012,,501000,esto travel and taxi 4 days,
103101,148, Payment - GL,146,13/04/2012,,230000,mary p dakay travel kcmc 4 days,
103101,148, Payment - GL,151,13/04/2012,501000,,esto travel and taxi 3 days kia,
103101,148, Payment - GL,152,13/04/2012,,501000,esto travel and taxi 3 days kia,
103101,148, Payment - GL,153,13/04/2012,230000,,mary p dakay travel kcmc 4 days,
103101,148, Payment - GL,154,13/04/2012,,230000,mary p dakay travel kcmc 4 days,
103101,148, Payment - GL,147,16/04/2012,,230000,tabai hassau travel kcmc gcp training 4 days,
103101,148, Payment - GL,148,16/04/2012,,230000,john paschael travel moshi 4 days gcp training,
103101,148, Payment - GL,155,16/04/2012,230000,,tabia hassau travel kcmc gcp training 4 days,
103101,148, Payment - GL,156,16/04/2012,230000,,johan paschael travel moshi 4 days gcp training,
103101,148, Payment - GL,157,16/04/2012,,230000,johan paschael travel moshi 4 days gcp training,
103101,148, Payment - GL,160,16/04/2012,,230000,tabia hassau travel kcmc gcp training 4 days,
103101,148, Payment - GL,149,17/04/2012,,820000,esto travel dar + visa norway allowance,
103101,148, Payment - GL,158,17/04/2012,820000,,esto travel dar + visa norway allowance,
103101,148, Payment - GL,159,17/04/2012,,820000,esto travel dar + visa norway allowance,
103101, 148, Period Total,,,6739500
103101,149, Payment - GL,180,03/05/2012,,10000,Esto trip Dar es Salaam,
103101,149, Payment - GL,150,04/05/2012,,272000,alexander steven 10% extra duty for 4 months,
103101,149, Payment - GL,181,04/05/2012,,1469250,Filbert Mangi work contract Maled,
103101,149, Receipt,28,04/05/2012,63029,,cash difference 4/5,
103101,149, Payment - GL,184,05/05/2012,,1226000,Caroline Amour trip Arusha/KIA 18days,
103101,149, Payment - GL,182,07/05/2012,,81500,petrol,
103101,149, Payment - GL,183,07/05/2012,,489000,guesthouse Jean Graz,
103101,149, Payment - GL,185,08/05/2012,,564000,Caroline Amour trip Dar 9 days,
103101,149, Payment - GL,186,08/05/2012,,615000,Filbert Mangi work contract Maled,
103101,149, Payment - GL,190,08/05/2012,,88000,travel insurance Esto Norway,
103101,149, Payment - GL,198,08/05/2012,,690000,safari moshi esto 4/5/2012,
103101,149, Payment - GL,175,09/05/2012,10000000,,to cash,
103101,149, Payment - GL,187,10/05/2012,,175304,Rosemary Mshame 8 days,
103101,149, Payment - GL,188,10/05/2012,,50000,Drivers allowances,
103101,149, Payment - GL,189,23/05/2012,,200000,Clement transporting Maled supplies,
103101,149, Payment - GL,191,28/05/2012,,83000,petrol and oil,
103101,149, Payment - GL,192,29/05/2012,,500000,petty cash Editha,
103101,149, Payment - GL,193,31/05/2012,,595000,allowance Esto 7 days Norway,
103101,149, Payment - GL,194,31/05/2012,,21000,Esto Haydom Moshi taxi,
103101, 149, Period Total,,,2933975
103101,150, Payment - GL,197,04/06/2012,,2555700,stationery invoices,
103101,150, Payment - GL,195,05/06/2012,,4000,,
103101,150, Payment - GL,251,19/06/2012,,81500,petrol,
103101,150, Payment - GL,252,29/06/2012,,68200,Alex IT,
103101,150, Payment - GL,253,29/06/2012,,200000,Jean reimbursment for transportation,
103101, 150, Period Total,,,,2909400
103101,151, Payment - GL,254,27/07/2012,,121600,Esto overspend trip Norway,
103101,151, Payment - GL,255,27/07/2012,,500000,petty cash,
103101,151, Payment - GL,256,27/07/2012,,1302000,Editha safari imprest DAR,
103101,151, Payment - GL,257,27/07/2012,,163000,Petrol,
103101, 151, Period Total,,,,2086600
103101,152, Payment - GL,258,02/08/2012,,54000,safaris allowance eliwaza bayyo/rozimary ladlye,
103101,152, Payment - GL,259,03/08/2012,,585000,transport charges equipment,
103101,152, Payment - GL,260,10/08/2012,,279000,air ticket kia-dar hege ersdal/esto,
