404019 - 1 for period 32 to 32
404019,32, Stock Issue,115484,03/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,RCHS Department
404019,32, Stock Issue,115881,06/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Medical Ward 1 (Old Ward)
404019,32, Stock Issue,115883,06/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Lena Peadiatric Department
404019,32, Stock Issue,115888,06/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Surgical Ward 1 (General Ward)
404019,32, Stock Issue,115891,06/09/2011,7036.3934,,F00001 x 2 @ 3518.1967 ,RCHS Department
404019,32, Stock Issue,115892,06/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Surgical Ward 2 (Orthopedic Ward)
404019,32, Stock Issue,115894,06/09/2011,246.1696,,F00003 x 1 @ 246.1696 ,Surgical Ward 2 (Orthopedic Ward)
404019,32, Stock Issue,115895,06/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Medical Ward 2 (TB Ward)
404019,32, Stock Issue,115899,06/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Maternity Ward
404019,32, Stock Issue,115902,06/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,ICU
404019,32, Stock Issue,115907,06/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Theater
404019,32, Stock Issue,117203,07/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Amani Ward
404019,32, Stock Issue,117213,07/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Surgical Ward 1 (General Ward)
404019,32, Stock Issue,117215,07/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Surgical Ward 2 (Orthopedic Ward)
404019,32, Stock Issue,117218,07/09/2011,7036.3934,,F00001 x 2 @ 3518.1967 ,Lena Peadiatric Department
404019,32, Stock Issue,117221,07/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Medical Ward 2 (TB Ward)
404019,32, Stock Issue,117223,07/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Medical Ward 2 (TB Ward)
404019,32, Stock Issue,117226,07/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Medical Ward 1 (Old Ward)
404019,32, Stock Issue,117228,07/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Medical Ward 1 (Old Ward)
404019,32, Stock Issue,117230,07/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Theater
404019,32, Stock Issue,117234,07/09/2011,246.1696,,F00003 x 1 @ 246.1696 ,Surgical Ward 1 (General Ward)
404019,32, Stock Issue,117239,07/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Surgical Ward 2 (Orthopedic Ward)
404019,32, Stock Issue,117240,08/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Lena Peadiatric Department
404019,32, Stock Issue,117249,08/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Medical Ward 1 (Old Ward)
404019,32, Stock Issue,117250,08/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Medical Ward 1 (Old Ward)
404019,32, Stock Issue,117252,08/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Maternity Ward
404019,32, Stock Issue,117255,08/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Surgical Ward 2 (Orthopedic Ward)
404019,32, Stock Issue,117259,08/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Medical Ward 2 (TB Ward)
404019,32, Stock Issue,117262,08/09/2011,3518.1967,,F00001 x 1 @ 3518.1967 ,Surgical Ward 1 (General Ward)
